Code,Name,Geographic Level,City Class,Income Classification,Urban / Rural(based on 2015 POPCEN),POPULATION(2015 POPCEN),Notes,Capital,Old Name
153812004,Banubo,Bgy,,,R,"1,614",,,
153812006,Bulalo,Bgy,,,U,"7,503",,,
153812007,Bulibod,Bgy,,,R,"1,577",,,
153812009,Calsada,Bgy,,,U,"5,732",,,
153812010,Crossing Simuay,Bgy,,,U,"5,510",,,
153812012,Dalumangcob (Pob.),Bgy,,,U,"6,800",,,
153812013,Darapanan,Bgy,,,R,"1,787",,,
153812014,Gang,Bgy,,,R,"3,547",,,
153812015,Inawan,Bgy,,,R,593,,,
153812016,Kabuntalan,Bgy,,,R,678,,,
153812017,Kakar,Bgy,,,R,"1,534",,,
153812018,Kapimpilan,Bgy,,,R,"1,880",,,
153812019,Katidtuan,Bgy,,,R,"3,291",,,
153812020,Katuli,Bgy,,,R,"4,752",,,
153812023,Ladia,Bgy,,,R,"1,200",,,
153812024,Limbo,Bgy,,,U,"5,292",,,
153812026,Maidapa,Bgy,,,R,"1,554",,,
153812027,Makaguiling,Bgy,,,R,"2,596",,,
153812028,Katamlangan (Matampay),Bgy,,,R,"1,386",,,
153812029,Matengen,Bgy,,,R,"2,465",,,
153812030,Mulaug,Bgy,,,R,833,,,
153812031,Nalinan,Bgy,,,R,949,,,
153812033,Nekitan,Bgy,,,R,700,,,
153812034,Olas,Bgy,,,R,943,,,
153812035,Panatan,Bgy,,,R,"2,446",,,
153812036,Pigcalagan,Bgy,,,R,"2,816",,,
153812037,Pigkelegan (Ibotegen),Bgy,,,R,"2,713",,,
153812038,Pinaring,Bgy,,,R,"2,429",,,
153812039,Pingping,Bgy,,,R,"1,027",,,
153812040,Raguisi,Bgy,,,R,"2,031",,,
153812041,Rebuken,Bgy,,,R,"2,365",,,
153812042,Salimbao,Bgy,,,R,"4,694",,,
153812043,Sambolawan,Bgy,,,R,"1,081",,,
153812044,Senditan,Bgy,,,R,532,,,
153812051,Ungap,Bgy,,,R,"2,285",,,
153812052,Damaniog,Bgy,,,R,"1,003",,,
153812053,Nara,Bgy,,,R,"1,593",,,
153813000,SULTAN SA BARONGIS (LAMBAYONG),Mun,,2nd,,"22,425",,,
153813001,Angkayamat,Bgy,,,R,"1,386",,,
153813003,Barurao,Bgy,,,R,"4,078",,,
153813004,Bulod,Bgy,,,R,"2,300",,,
153813006,Darampua,Bgy,,,R,"2,022",,,
153813008,Gadungan,Bgy,,,R,"1,546",,,
153813013,Kulambog,Bgy,,,R,"3,135",,,
153813015,Langgapanan,Bgy,,,R,505,,,
153813021,Masulot,Bgy,,,R,"2,447",,,
153813028,Papakan,Bgy,,,R,"1,375",,,
153813045,Tugal,Bgy,,,R,732,,,
153813046,Tukanakuden,Bgy,,,R,954,,,
153813050,Paldong,Bgy,,,R,"1,945",,,
153814000,KABUNTALAN (TUMBAO),Mun,,5th*,,"17,276",,,
153814001,Bagumbayan,Bgy,,,R,969,,,
153814003,Dadtumog (Dadtumeg),Bgy,,,R,"1,228",,,
153814005,Gambar,Bgy,,,R,"1,545",,,
153814006,Ganta,Bgy,,,R,"1,056",,,
153814008,Katidtuan,Bgy,,,R,798,,,
153814009,Langeban,Bgy,,,R,945,,,
153814011,Liong,Bgy,,,R,836,,,
153814012,Maitong,Bgy,,,R,"1,424",,,
153814013,Matilak,Bgy,,,R,748,,,
153814014,Pagalungan,Bgy,,,R,842,,,
153814015,Payan,Bgy,,,R,416,,,
153814016,Pened,Bgy,,,R,665,,,
153814017,Pedtad,Bgy,,,R,"1,161",,,
153814018,Poblacion,Bgy,,,R,932,,,
153814019,Upper Taviran,Bgy,,,R,"1,788",,,
153814026,Buterin,Bgy,,,R,916,,,
153814028,Lower Taviran,Bgy,,,R,"1,007",,,
153815000,UPI,Mun,,1st,,"53,583",,,
153815002,Borongotan,Bgy,,,R,"3,529",,,
153815003,Bayabas,Bgy,,,R,"1,202",,,
153815004,Blensong,Bgy,,,R,"4,178",,,
153815005,Bugabungan,Bgy,,,R,"2,164",,,
153815006,Bungcog,Bgy,,,R,"2,252",,,
153815008,Darugao,Bgy,,,R,"2,979",,,
153815009,Ganasi,Bgy,,,R,"1,341",,,
153815010,Kabakaba,Bgy,,,R,"1,839",,,
153815012,Kibleg,Bgy,,,R,"2,147",,,
153815013,Kibucay,Bgy,,,R,"1,678",,,
153815014,Kiga,Bgy,,,R,"1,472",,,
153815017,Kinitan (Kinitaan),Bgy,,,R,"1,184",,,
153815022,Mirab,Bgy,,,R,"1,842",,,
153815023,Nangi,Bgy,,,R,"3,684",,,
153815025,Nuro Poblacion,Bgy,,,U,"7,507",,,
153815028,Bantek,Bgy,,,R,"1,420",,,
153815029,Ranao Pilayan,Bgy,,,R,898,,,
153815030,Rempes,Bgy,,,R,"4,857",,,
153815031,Renede,Bgy,,,R,"1,174",,,
153815032,Renti,Bgy,,,R,"1,197",,,
153815034,Rifao,Bgy,,,R,"1,114",,,
153815036,Sefegefen,Bgy,,,R,"1,459",,,
153815042,Tinungkaan,Bgy,,,R,"2,466",,,
153816000,TALAYAN,Mun,,4th*,,"30,032",,,
153816005,Boboguiron,Bgy,,,R,904,,,
153816007,Damablac,Bgy,,,R,"1,284",,,
153816008,Fugotan,Bgy,,,R,758,,,
153816009,Fukol,Bgy,,,R,875,,,
153816013,Katibpuan,Bgy,,,R,"3,029",,,
153816014,Kedati,Bgy,,,R,891,,,
153816018,Lanting,Bgy,,,R,"2,047",,,
153816019,Linamunan,Bgy,,,R,"2,544",,,
153816025,Marader,Bgy,,,R,"1,233",,,
153816028,Binangga North,Bgy,,,R,"1,391",,,
153816032,Binangga South,Bgy,,,U,"5,179",,,
153816033,Talayan,Bgy,,,R,"3,383",,,
153816035,Tamar,Bgy,,,R,"2,027",,,
153816036,Tambunan I,Bgy,,,R,"3,541",,,
153816038,Timbaluan,Bgy,,,R,946,,,
153817000,SOUTH UPI,Mun,,4th*,,"40,178",,,
153817001,Kuya,Bgy,,,U,"5,510",,,
153817002,Biarong,Bgy,,,R,"1,335",,,
153817003,Bongo,Bgy,,,R,"2,149",,,
153817004,Itaw,Bgy,,,R,"1,426",,,
153817005,Kigan,Bgy,,,R,"2,623",,,
153817006,Lamud,Bgy,,,R,"1,944",,,
153817007,Looy,Bgy,,,R,"3,937",,,
153817008,Pandan,Bgy,,,R,"4,340",,,
153817009,Pilar,Bgy,,,U,"5,266",,,
153817010,Romangaob (Pob.),Bgy,,,U,"10,026",,,
153817011,San Jose,Bgy,,,R,"1,622",,,
153818000,BARIRA,Mun,,4th,,"30,004",,,
153818001,Barira (Pob.),Bgy,,,U,"5,688",,,
153818002,Bualan,Bgy,,,R,"1,306",,,
153818003,Gadung,Bgy,,,R,"1,031",,,
153818004,Liong,Bgy,,,R,"2,252",,,
153818005,Lipa,Bgy,,,R,"1,847",,,
153818006,Lipawan,Bgy,,,R,"2,370",,,
153818007,Marang,Bgy,,,R,"1,429",,,
153818008,Nabalawag,Bgy,,,R,"2,836",,,
153818009,Rominimbang,Bgy,,,R,"1,762",,,
153818010,Togaig,Bgy,,,R,"2,434",,,
153818011,Minabay,Bgy,,,R,"1,855",,,
153818012,Korosoyan,Bgy,,,R,"1,942",,,
153818013,Lamin,Bgy,,,R,"2,062",,,
153818014,Panggao,Bgy,,,R,"1,190",,,
153819000,GEN. S.K. PENDATUN,Mun,,4th*,,"28,103",,,
153819001,Badak,Bgy,,,R,"4,005",,,
153819002,Bulod,Bgy,,,R,"1,631",,,
153819005,Kaladturan,Bgy,,,R,"1,248",,,
153819006,Kulasi,Bgy,,,R,"1,295",,,
153819007,Lao-lao,Bgy,,,R,"1,060",,,
153819008,Lasangan,Bgy,,,R,"1,856",,,
153819009,Lower Idtig,Bgy,,,R,"1,762",,,
153819010,Lumabao,Bgy,,,R,"1,536",,,
153819011,Makainis,Bgy,,,R,"1,349",,,
153819012,Midconding,Bgy,,,R,"2,040",,,
153819013,Midpandacan,Bgy,,,R,"1,896",,,
153819015,Panosolen,Bgy,,,R,934,,,
153819016,Ramcor,Bgy,,,R,"2,511",,,
153819017,Tonggol,Bgy,,,R,"1,759",,,
153819018,Pidtiguian,Bgy,,,R,680,,,
153819019,Quipolot,Bgy,,,R,686,,,
153819020,Sadangen,Bgy,,,R,546,,,
153819021,Sumakubay,Bgy,,,R,713,,,
153819022,Upper Lasangan,Bgy,,,R,596,,,
153820000,MAMASAPANO,Mun,,5th,,"24,800",,,
153820001,Bagumbong,Bgy,,,R,"1,188",,,
153820002,Dabenayan,Bgy,,,R,"1,359",,,
153820003,Daladap,Bgy,,,R,"1,044",,,
153820004,Dasikil,Bgy,,,R,902,,,
153820006,Liab,Bgy,,,R,752,,,
153820007,Libutan,Bgy,,,R,"2,143",,,
153820009,Lusay,Bgy,,,R,803,,,
153820010,Mamasapano,Bgy,,,R,"3,173",,,
153820011,Manongkaling,Bgy,,,U,"7,017",,,
153820013,Pidsandawan,Bgy,,,R,756,,,
153820014,Pimbalakan,Bgy,,,R,"1,224",,,
153820016,Sapakan,Bgy,,,R,"1,281",,,
153820017,Tuka,Bgy,,,R,878,,,
153820018,Tukanalipao,Bgy,,,R,"2,280",,,
153821000,TALITAY,Mun,,-,,"14,863",,,
153821002,Bintan (Bentan),Bgy,,,R,"1,669",,,
153821003,Gadungan,Bgy,,,R,"1,345",,,
153821004,Kiladap,Bgy,,,R,"1,210",,,
153821005,Kilalan,Bgy,,,R,"1,807",,,
153821006,Kuden,Bgy,,,R,"1,803",,,
153821007,Makadayon,Bgy,,,R,"1,058",,,
153821008,Manggay,Bgy,,,R,"1,090",,,
153821011,Pageda,Bgy,,,R,"1,538",,,
153821012,Talitay,Bgy,,,R,"3,343",,,
153822000,PAGAGAWAN,Mun,,5th,,"34,820",,,
153822001,Balatungkayo (Batungkayo),Bgy,,,R,"2,000",,,
153822002,Bulit,Bgy,,,R,"2,376",,,
153822003,Bulod,Bgy,,,R,"3,023",,,
153822004,Dungguan,Bgy,,,U,"5,999",,,
153822005,Limbalud,Bgy,,,R,"2,062",,,
153822006,Maridagao,Bgy,,,R,"2,817",,,
153822007,Nabundas,Bgy,,,R,"2,521",,,
153822008,Pagagawan,Bgy,,,R,"4,047",,,
153822009,Talapas,Bgy,,,R,"1,791",,,
153822010,Talitay,Bgy,,,R,"3,208",,,
153822011,Tunggol,Bgy,,,R,"4,976",,,
153823000,PAGLAT,Mun,,-,,"15,920",,,
153823001,Damakling,Bgy,,,R,"1,990",,,
153823002,Damalusay,Bgy,,,R,"2,847",,,
153823003,Paglat,Bgy,,,R,"4,021",,,
153823004,Upper Idtig,Bgy,,,R,"1,142",,,
153823005,Campo,Bgy,,,R,"2,056",,,
153823006,Kakal,Bgy,,,R,"1,301",,,
153823007,Salam,Bgy,,,R,"1,056",,,
153823008,Tual,Bgy,,,R,"1,507",,,
153824000,SULTAN MASTURA,Mun,,5th,,"22,261",,,
153824001,Balut,Bgy,,,R,"2,134",,,
153824002,Boliok,Bgy,,,R,"1,944",,,
153824003,Bungabong,Bgy,,,R,"1,167",,,
153824004,Dagurongan,Bgy,,,R,849,,,
153824005,Kirkir,Bgy,,,R,952,,,
153824006,Macabico (Macabiso),Bgy,,,R,"3,379",,,
153824007,Namuken,Bgy,,,R,958,,,
153824008,Simuay/Seashore,Bgy,,,R,"1,866",,,
153824009,Solon,Bgy,,,R,"2,089",,,
153824010,Tambo,Bgy,,,R,893,,,
153824011,Tapayan,Bgy,,,R,"4,259",,,
153824012,Tariken,Bgy,,,R,941,,,
153824013,Tuka,Bgy,,,R,830,,,
153825000,GUINDULUNGAN,Mun,,-,,"19,911",,,
153825001,Ahan,Bgy,,,R,"1,002",,,
153825002,Bagan,Bgy,,,R,"3,372",,,
153825003,Datalpandan,Bgy,,,R,"1,700",,,
153825004,Kalumamis,Bgy,,,R,"1,641",,,
153825005,Kateman,Bgy,,,R,839,,,
153825006,Lambayao,Bgy,,,R,"1,392",,,
153825007,Macasampen,Bgy,,,R,"2,480",,,
153825008,Muslim,Bgy,,,R,"1,203",,,
153825009,Muti,Bgy,,,R,"2,034",,,
153825010,Sampao,Bgy,,,R,927,,,
153825011,Tambunan II,Bgy,,,R,"3,321",,,
153826000,DATU SAUDI-AMPATUAN,Mun,,4th,,"26,427",,,
153826002,Dapiawan,Bgy,,,R,"3,012",,,
153826003,Elian,Bgy,,,R,"3,086",,,
153826005,Gawang,Bgy,,,R,"2,155",,,
153826007,Kabengi,Bgy,,,R,"2,041",,,
153826008,Kitango,Bgy,,,U,"5,483",,,
153826009,Kitapok,Bgy,,,R,"3,986",,,
153826010,Madia,Bgy,,,R,"3,024",,,
153826013,Salbu,Bgy,,,R,"3,640",,,
153827000,DATU UNSAY,Mun,,5th,,"11,813",,,
153827001,Bulayan,Bgy,,,R,655,,,
153827002,Iganagampong,Bgy,,,R,"2,547",,,
153827003,Macalag,Bgy,,,R,678,,,
153827004,Maitumaig,Bgy,,,R,"2,186",,,
153827005,Malangog,Bgy,,,R,"1,378",,,
153827006,Meta,Bgy,,,R,"3,071",,,
153827008,Panangeti,Bgy,,,R,781,,,
153827010,Tuntungan,Bgy,,,R,517,,,
153828000,DATU ABDULLAH SANGKI,Mun,,-,,"23,878",,,
153828001,Banaba,Bgy,,,R,"2,714",,,
153828002,Dimampao,Bgy,,,R,"2,022",,,
153828003,Guinibon,Bgy,,,R,"2,012",,,
153828004,Kaya-kaya,Bgy,,,R,"2,993",,,
153828005,Maganoy,Bgy,,,R,"2,022",,,
153828006,Mao,Bgy,,,R,"1,795",,,
153828007,Maranding,Bgy,,,R,"2,059",,,
153828008,Sugadol,Bgy,,,R,"3,003",,,
153828009,Talisawa,Bgy,,,R,"2,242",,,
153828010,Tukanolocong (Tukanologong),Bgy,,,R,"3,016",,,
153829000,RAJAH BUAYAN,Mun,,-,,"23,652",,,
153829001,Baital,Bgy,,,R,"2,416",,,
153829002,Bakat,Bgy,,,R,"1,646",,,
153829003,Dapantis,Bgy,,,R,"2,747",,,
153829004,Gaunan,Bgy,,,R,"1,517",,,
153829005,Malibpolok,Bgy,,,R,"2,017",,,
153829006,Mileb,Bgy,,,R,"2,565",,,
153829007,Panadtaban,Bgy,,,R,"2,492",,,
153829008,Pidsandawan,Bgy,,,R,"1,199",,,
153829009,Sampao,Bgy,,,R,"1,556",,,
153829010,Sapakan (Pob.),Bgy,,,R,"2,464",,,
153829011,Tabungao,Bgy,,,R,"3,033",,,
153830000,DATU BLAH T. SINSUAT,Mun,,-,,"25,024",,,
153830001,Kinimi,Bgy,,,R,"2,121",,,
153830002,Laguitan,Bgy,,,R,"1,569",,,
153830003,Lapaken,Bgy,,,R,"1,148",,,
153830004,Matuber,Bgy,,,R,"3,088",,,
153830005,Meti,Bgy,,,R,"1,703",,,
153830006,Nalkan,Bgy,,,R,"2,139",,,
153830007,Penansaran,Bgy,,,R,"3,048",,,
153830008,Resa,Bgy,,,R,"2,007",,,
153830009,Sedem,Bgy,,,R,"1,226",,,
153830010,Sinipak,Bgy,,,R,"1,382",,,
153830011,Tambak,Bgy,,,R,"1,124",,,
153830012,Tubuan,Bgy,,,R,"2,806",,,
153830013,Pura,Bgy,,,R,"1,663",,,
153831000,DATU ANGGAL MIDTIMBANG,Mun,,-,,"25,016",,,
153831001,Adaon,Bgy,,,R,"3,455",,,
153831002,Brar,Bgy,,,U,"5,380",,,
153831003,Mapayag,Bgy,,,R,"3,501",,,
153831004,Midtimbang (Pob.),Bgy,,,R,"3,423",,,
153831005,Nunangan (Nunangen),Bgy,,,U,"3,841",,,
153831006,Tugal,Bgy,,,R,"3,639",,,
153831007,Tulunan,Bgy,,,U,"1,777",,,
153832000,MANGUDADATU,Mun,,-,,"25,046",,,
153832001,Daladagan,Bgy,,,R,"3,216",,,
153832002,Kalian,Bgy,,,R,"2,663",,,
153832003,Luayan,Bgy,,,R,"2,615",,,
153832004,Paitan,Bgy,,,R,"3,192",,,
153832005,Panapan,Bgy,,,R,"3,352",,,
153832006,Tenok,Bgy,,,R,"2,052",,,
153832007,Tinambulan,Bgy,,,R,"2,326",,,
153832008,Tumbao,Bgy,,,U,"5,630",,,
153833000,PANDAG,Mun,,-,,"25,057",,,
153833001,Kabuling,Bgy,,,R,"4,072",,,
153833002,Kayaga,Bgy,,,R,"4,103",,,
153833003,Kayupo (Cuyapo),Bgy,,,R,"1,898",,,
153833004,Lepak,Bgy,,,R,"2,602",,,
153833005,Lower Dilag,Bgy,,,R,"2,158",,,
153833006,Malangit,Bgy,,,R,"4,376",,,
153833007,Pandag,Bgy,,,R,"3,028",,,
153833008,Upper Dilag,Bgy,,,R,"2,820",,,
153834000,NORTHERN KABUNTALAN,Mun,,5th*,,"25,232",,,
153834001,Balong,Bgy,,,R,"1,557",,,
153834002,Damatog,Bgy,,,R,"1,831",,,
153834003,Gayonga,Bgy,,,R,"3,019",,,
153834004,Guiawa,Bgy,,,R,"1,658",,,
153834005,Indatuan,Bgy,,,R,"1,982",,,
153834006,Kapimpilan,Bgy,,,R,"1,470",,,
153834007,Libungan,Bgy,,,R,"1,249",,,
153834008,Montay,Bgy,,,R,"2,092",,,
153834009,Paulino Labio,Bgy,,,R,"4,693",,,
153834010,Sabaken,Bgy,,,R,"2,548",,,
153834011,Tumaguinting,Bgy,,,R,"3,133",,,
153835000,DATU HOFFER AMPATUAN,Mun,,-,,"25,012",,,
153835001,Kubentong,Bgy,,,R,"1,648",,,
153835002,Labu-labu I,Bgy,,,R,"2,386",,,
153835003,Labu-labu II,Bgy,,,R,"3,173",,,
153835004,Limpongo,Bgy,,,R,"3,557",,,
153835005,Sayap,Bgy,,,R,"2,015",,,
153835006,Taib,Bgy,,,R,"1,428",,,
153835007,Talibadok,Bgy,,,R,"3,056",,,
153835008,Tuayan,Bgy,,,R,"3,536",,,
153835009,Tuayan I,Bgy,,,R,"1,737",,,
153835010,Macalag,Bgy,,,R,"1,103",,,
153835011,Tuntungan,Bgy,,,R,"1,373",,,
153836000,DATU SALIBO,Mun,,-,,"14,947",,,
153836001,Alonganan,Bgy,,,R,608,,,
153836002,Andavit,Bgy,,,R,437,,,
153836003,Balanakan,Bgy,,,R,136,,,
153836004,Buayan,Bgy,,,R,"1,496",,,
153836005,Butilen,Bgy,,,R,"1,664",,,
153836006,Dado,Bgy,,,R,529,,,
153836007,Damabalas,Bgy,,,R,206,,,
153836008,Duaminanga,Bgy,,,R,415,,,
153836009,Kalipapa,Bgy,,,R,491,,,
153836010,Liong,Bgy,,,R,182,,,
153836011,Magaslong,Bgy,,,R,812,,,
153836012,Masigay,Bgy,,,R,132,,,
153836013,Pagatin,Bgy,,,R,"2,458",,,
153836014,Pandi,Bgy,,,R,491,,,
153836015,Penditen,Bgy,,,R,669,,,
153836016,Sambulawan,Bgy,,,R,"4,000",,,
153836017,Tee,Bgy,,,R,221,,,
153837000,SHARIFF SAYDONA MUSTAPHA,Mun,,-,,"19,855",,,
153837001,Bakat,Bgy,,,R,"1,236",,,
153837002,Dale-Bong,Bgy,,,R,956,,,
153837003,Dasawao,Bgy,,,R,"1,335",,,
153837004,Datu Bakal,Bgy,,,R,234,,,
153837005,Datu Kilay,Bgy,,,R,439,,,
153837006,Duguengen,Bgy,,,R,524,,,
153837007,Ganta,Bgy,,,R,"1,182",,,
153837008,Inaladan,Bgy,,,R,"1,075",,,
153837009,Linantangan,Bgy,,,R,"1,334",,,
153837010,Nabundas,Bgy,,,R,"1,822",,,
153837011,Pagatin,Bgy,,,R,"2,074",,,
153837012,Pamalian,Bgy,,,R,"1,116",,,
153837013,Pikeg,Bgy,,,R,"2,353",,,
153837014,Pusao,Bgy,,,R,"1,579",,,
153837015,Libutan,Bgy,,,R,"1,038",,,
153837016,Pagatin (Pagatin I),Bgy,,,R,"1,558",,,
156600000,SULU,Prov,,2nd,,"824,731",,,
156601000,INDANAN,Mun,,3rd,,"80,883",,,
156601001,Adjid,Bgy,,,U,"2,030",,,
156601002,Bangalan,Bgy,,,R,"1,734",,,
156601003,Bato-bato,Bgy,,,R,"4,744",,,
156601004,Buanza,Bgy,,,U,"3,879",,,
156601005,Bud-Taran,Bgy,,,R,"1,154",,,
156601006,Bunut,Bgy,,,R,"1,858",,,
156601007,Jati-Tunggal,Bgy,,,R,"1,454",,,
156601008,Kabbon Maas,Bgy,,,R,"1,415",,,
156601010,Kagay,Bgy,,,R,"2,205",,,
156601011,Kajatian,Bgy,,,U,"15,845",,,
156601012,Kan Islam,Bgy,,,R,"1,984",,,
156601013,Kandang Tukay,Bgy,,,R,"1,122",,,
156601014,Karawan,Bgy,,,R,"1,280",,,
156601015,Katian,Bgy,,,R,"1,447",,,
156601016,Kuppong,Bgy,,,R,"1,736",,,
156601017,Lambayong,Bgy,,,R,"1,264",,,
156601018,Langpas,Bgy,,,U,"2,220",,,
156601019,Licup,Bgy,,,R,"1,422",,,
156601020,Malimbaya,Bgy,,,R,"1,491",,,
156601021,Manggis,Bgy,,,R,"1,869",,,
156601022,Manilop,Bgy,,,R,"1,315",,,
156601023,Paligue,Bgy,,,U,"1,296",,,
156601024,Panabuan,Bgy,,,R,"1,903",,,
156601025,Pasil,Bgy,,,R,"2,240",,,
156601026,Poblacion (Indanan),Bgy,,,R,"2,618",,,
156601027,Sapah Malaum,Bgy,,,R,"1,383",,,
156601028,Panglima Misuari (Sasak),Bgy,,,R,"1,278",,,
156601029,Sionogan,Bgy,,,R,"2,855",,,
156601030,Tagbak,Bgy,,,U,"2,690",,,
156601031,Timbangan,Bgy,,,R,"4,885",,,
156601032,Tubig Dakulah,Bgy,,,R,"2,019",,,
156601033,Tubig Parang,Bgy,,,R,"1,936",,,
156601035,Tumantangis,Bgy,,,R,"1,317",,,
156601036,Sawaki,Bgy,,,R,995,,,
156602000,JOLO,Mun,,1st,,"125,564",,Yes,
156602001,Alat,Bgy,,,U,"10,277",,,
156602002,Asturias,Bgy,,,U,"23,085",,,
156602003,Bus-bus,Bgy,,,U,"36,650",,,
156602004,Chinese Pier,Bgy,,,U,"6,575",,,
156602007,San Raymundo,Bgy,,,U,"16,143",,,
156602008,Takut-takut,Bgy,,,U,"7,500",,,
156602009,Tulay,Bgy,,,U,"13,891",,,
156602010,Walled City (Pob.),Bgy,,,U,"11,443",,,
156603000,KALINGALAN CALUANG,Mun,,5th,,"31,567",,,
156603002,Kambing,Bgy,,,R,"2,386",,,
156603004,Kanlagay,Bgy,,,R,"2,599",,,
156603010,Pang,Bgy,,,U,"3,136",,,
156603011,Pangdan Pangdan,Bgy,,,R,"2,501",,,
156603012,Pitogo,Bgy,,,U,"6,665",,,
156603013,Karungdong (Pob.),Bgy,,,U,"5,957",,,
156603016,Tunggol,Bgy,,,R,"3,224",,,
156603017,Masjid Bayle,Bgy,,,R,"2,602",,,
156603018,Masjid Punjungan,Bgy,,,R,"2,497",,,
156604000,LUUK,Mun,,3rd,,"32,162",,,
156604004,Bual,Bgy,,,R,"2,233",,,
156604007,Kan-Bulak,Bgy,,,R,"1,875",,,
156604008,Kan-Mindus,Bgy,,,R,"1,892",,,
156604012,Lambago,Bgy,,,R,"1,172",,,
156604013,Lianutan,Bgy,,,R,"2,387",,,
156604014,Lingah,Bgy,,,R,"1,249",,,
156604015,Mananti,Bgy,,,R,"2,261",,,
156604021,Tubig-Puti (Pob.),Bgy,,,U,"10,635",,,
156604024,Tandu-Bato,Bgy,,,R,"2,376",,,
156604028,Tulayan Island,Bgy,,,R,"1,944",,,
156604029,Guimbaun,Bgy,,,R,"1,544",,,
156604030,Niog-niog,Bgy,,,R,"2,594",,,
156605000,MAIMBUNG,Mun,,5th,,"37,914",,,
156605001,Anak Jati,Bgy,,,R,558,,,
156605002,Bato Ugis,Bgy,,,R,"1,237",,,
156605003,Bualo Lahi,Bgy,,,R,525,,,
156605004,Bualo Lipid,Bgy,,,R,"1,919",,,
156605005,Bulabog,Bgy,,,R,674,,,
156605006,Ratag Limbon,Bgy,,,R,854,,,
156605007,Duhol Kabbon,Bgy,,,R,459,,,
156605008,Gulangan,Bgy,,,R,731,,,
156605009,Ipil,Bgy,,,R,692,,,
156605010,Kandang,Bgy,,,R,761,,,
156605011,Kapok-Punggol,Bgy,,,R,920,,,
156605012,Kulasi,Bgy,,,R,"4,370",,,
156605013,Labah,Bgy,,,R,549,,,
156605014,Lagasan Asibih,Bgy,,,R,972,,,
156605015,Lantong,Bgy,,,R,"1,095",,,
156605016,Laud Kulasi,Bgy,,,R,"2,711",,,
156605017,Laum Maimbung,Bgy,,,R,"2,337",,,
156605018,Lunggang,Bgy,,,R,595,,,
156605019,Lower Tambaking,Bgy,,,R,416,,,
156605020,Lapa,Bgy,,,R,631,,,
156605021,Matatal,Bgy,,,R,"1,806",,,
156605022,Patao,Bgy,,,R,"1,162",,,
156605023,Poblacion (Maimbung),Bgy,,,U,"9,086",,,
156605024,Tabu-Bato,Bgy,,,R,559,,,
156605025,Tandu Patong,Bgy,,,R,970,,,
156605026,Tubig-Samin,Bgy,,,R,859,,,
156605027,Upper Tambaking,Bgy,,,R,466,,,
156606000,HADJI PANGLIMA TAHIL (MARUNGGAS),Mun,,6th,,"6,375",,,
156606002,Bubuan,Bgy,,,R,930,,,
156606003,Kabuukan,Bgy,,,R,"1,610",,,
156606008,Pag-asinan,Bgy,,,R,"1,147",,,
156606012,Bangas (Pob.),Bgy,,,R,"1,995",,,
156606015,Teomabal,Bgy,,,R,693,,,
156607000,OLD PANAMAO,Mun,,4th,,"40,998",,,
156607001,Asin,Bgy,,,R,"1,524",,,
156607002,Bakud,Bgy,,,R,"1,112",,,
156607003,Bangday,Bgy,,,R,972,,,
156607004,Baunoh,Bgy,,,R,"1,140",,,
156607005,Bitanag,Bgy,,,R,834,,,
156607006,Bud Seit,Bgy,,,R,791,,,
156607007,Bulangsi,Bgy,,,R,"1,336",,,
156607008,Datag,Bgy,,,R,739,,,
156607011,Kamalig,Bgy,,,R,"1,340",,,
156607013,Kan Ukol,Bgy,,,R,"1,055",,,
156607014,Kan Asaali,Bgy,,,R,921,,,
156607015,Kan-Dayok,Bgy,,,R,"1,444",,,
156607016,Kan-Sipat,Bgy,,,R,685,,,
156607017,Kawasan,Bgy,,,R,719,,,
156607018,Kulay-kulay,Bgy,,,R,"1,900",,,
156607019,Lakit,Bgy,,,R,696,,,
156607023,Lunggang,Bgy,,,R,836,,,
156607027,Parang,Bgy,,,R,"1,027",,,
156607028,Lower Patibulan,Bgy,,,R,"1,019",,,
156607029,Upper Patibulan,Bgy,,,R,"1,639",,,
156607030,Pugad Manaul,Bgy,,,R,"1,054",,,
156607031,Puhagan,Bgy,,,R,"1,018",,,
156607033,Seit Higad,Bgy,,,R,740,,,
156607034,Seit Lake (Pob.),Bgy,,,R,"2,139",,,
156607036,Su-uh,Bgy,,,U,"8,789",,,
156607037,Tabu Manuk,Bgy,,,R,"1,350",,,
156607038,Tandu-tandu,Bgy,,,R,706,,,
156607039,Tayungan,Bgy,,,R,"1,089",,,
156607040,Tinah,Bgy,,,R,501,,,
156607042,Tubig Gantang,Bgy,,,R,"1,179",,,
156607043,Tubig Jati,Bgy,,,R,704,,,
156608000,PANGUTARAN,Mun,,4th,,"30,613",,,
156608001,Alu Bunah,Bgy,,,R,770,,,
156608003,Bangkilay,Bgy,,,R,"1,510",,,
156608004,Kawitan,Bgy,,,R,"2,031",,,
156608005,Kehi Niog,Bgy,,,R,"1,886",,,
156608006,Lantong Babag,Bgy,,,R,"1,846",,,
156608007,Lumah Dapdap,Bgy,,,R,"2,617",,,
156608009,Pandan Niog,Bgy,,,R,"2,800",,,
156608010,Panducan,Bgy,,,R,"2,341",,,
156608011,Panitikan,Bgy,,,R,"1,487",,,
156608012,Patutol,Bgy,,,R,"1,111",,,
156608013,Simbahan (Pob.),Bgy,,,R,"4,871",,,
